length (nm),width (um),height (nm),supply_voltage (V),threshold_voltage (V),temperature (C),leakage_power (W)
55.24111209059753,13.510584858510084,4.220184387928976,0.966524133268785,0.36081088675529627,114.92489182892025,0.004100454792450832
14.633087612499041,17.161052852790597,5.447912025252699,1.051170918726633,0.49157568004206287,87.35053112473372,0.001434395839109943
35.07818178129503,17.478589818236244,8.454243271934965,0.8180417961473585,0.5119283536040272,38.128797200482424,0.002191856212232854
91.74392973699884,14.45889655758566,4.016872426337855,0.9411730536193106,0.24728744891643545,55.969171110518914,0.005766612257521232
31.560570160027517,16.90325323890977,2.5638543382216943,0.6738685261202453,0.20001228753815298,45.17949482524569,0.0009409841536507019
23.04053848821008,14.25195777171639,7.408126182977027,0.9938225811984404,0.484854818352242,115.88264977168623,0.002672968339152723
54.05074842498067,13.922674663445708,8.433803914372735,0.7993209335923361,0.34263847039448225,101.04000672874827,0.0058269484649702405
98.70854086995406,12.753616186088502,1.9057373067118,0.809781860370322,0.3017925326473041,92.6398368910006,0.0023476725626849597
31.784974436035036,15.301616151595184,3.1588670148035023,0.9545256272038172,0.2051589879158102,55.09663196316217,0.0017857735223383885
70.49219926652907,4.0134970005684005,2.277747907848945,1.1553964350282486,0.4161197627045998,43.40447720502135,0.000683209401150695
78.54576537958458,17.73654442477964,4.131472704239499,0.5448044426260347,0.5404602941703927,100.64510879889119,5.023195748359456e-05
31.38737895931597,17.56502702715941,5.053158810148714,1.0773202661429053,0.5830526585090352,72.41579458790797,0.0023740561138718853
75.53947137506736,1.5556983776566238,7.739437032669758,0.7046681772885351,0.4262979802453157,47.57895521506291,0.00037352023635715847
43.10048194473279,16.690518260730492,6.860328263935067,0.8107436181544645,0.4057845310959577,86.66219781652751,0.003730420078644175
66.90752475342215,3.448527481995459,6.588357107305881,0.5153393301425062,0.23402255419569645,29.033385213845197,0.00055178990068498
67.01767396848052,7.367258230923696,4.171374519486889,0.7107322544840191,0.41954912061703986,57.61702541282535,0.0009451372311182113
58.21972156672826,15.126656869540547,8.57302797776284,0.8518418698410913,0.35199163158615787,71.85569945911347,0.006485614007197883
18.12607930489675,4.0544380249178555,5.241584506583481,0.5393232541432074,0.44285411235343075,39.79583341094059,5.178045864948618e-05
85.17722460303142,16.541373458262182,9.81194444213639,0.8437670105682156,0.3554905391506187,123.46544775908396,0.015084227961265623
38.870205847456226,16.8105493811971,6.707279244661631,1.1489774402008992,0.2961196493801467,45.909736458961426,0.005453952755724604
26.786665935986882,10.641886941455887,2.1363826740805245,0.5737752526754636,0.23798611009135062,38.035313004326554,0.00028233589074789747
13.669762739928753,1.121331562619838,7.085598058678906,1.035108509652853,0.3259673778355583,45.35348738868964,0.0001119122482282061
63.18036488694176,6.453724530323343,3.925936138885291,0.7867697373631948,0.2386579337151009,101.90611331597242,0.0017714522779095708
70.98079256580542,12.721611449139102,7.1769447701748765,0.9586216001670366,0.27075878032959355,67.55056592718428,0.0074690322791812515
11.492904603507053,19.642537382521045,1.6267703334616517,0.6821656185896605,0.5949344634318183,81.5415939752538,5.811959369094689e-05
56.088375246935286,13.0044570133167,2.5739329345836346,0.6116445837789508,0.37764142276264745,27.100915698636076,0.0005584481279166117
30.384619767814417,5.936268040219036,8.701635330152076,0.6123238299898585,0.4127487066020066,28.443130857331454,0.0004024256589631637
68.06555113685049,13.046108358892615,3.044616013211634,0.5493443619502012,0.5494474114948862,69.58255498270162,-5.221165240412107e-07
25.69297861044923,11.259722214601254,8.53337012718646,0.6299526934308701,0.5982275601962751,106.66552432016235,0.0001617426634107065
72.18439642922193,15.817062507871729,3.5134847960896938,0.9649535694922777,0.4330857797378726,113.52388787075652,0.004555750702268522
44.806181167048365,3.0326321377122096,6.785937190528369,1.1171834282904556,0.5249895284176687,33.670656759564025,0.0007298246158834659
94.30569898630611,15.459530147538532,7.247355161588479,1.0698879799138132,0.3307764097346701,78.83631021010228,0.013966187354805834
22.376884973139394,11.284064994846096,5.613892778305477,0.9795940169121389,0.3222975829789164,116.32296862792705,0.0020156809314498107
40.695971594523265,19.2968480733209,3.7477960902705814,0.5773023043877719,0.36108148839782406,63.797275439788635,0.0010424431704953022
20.212616911653015,7.495571154735035,2.913799387339865,0.7024312124071649,0.46900290506945963,107.95658314283686,0.00021431133017761386
93.22242564507064,13.019815969545014,1.298704191061836,0.7168648127257282,0.4728766757020395,38.36956543994362,0.0005320359293526756
88.9605418042883,18.708534004690332,3.7355176111665145,0.6749698624783349,0.32609577385978034,118.53944896677987,0.004740110442467782
33.21474649436401,2.947684831822906,6.878465114781547,0.8605039617968062,0.2532839696546515,100.14233175313026,0.0008185494659753138
69.39856414307611,18.80734125749257,9.444743366036343,0.8748876704157708,0.4529585025862034,119.13343927869016,0.01139763708308369
83.54999801810942,14.069828723715453,8.840840340367468,0.7498201826197771,0.2513303448755058,92.66172335525064,0.009981284415264103
59.96807304395161,2.2889041229982663,7.8945829888177235,0.7476524111155052,0.43139700329173203,61.3403931999427,0.0005530437515486482
57.66855205204058,6.718307771989509,8.096026089279688,1.0799889185342568,0.4773688512225236,118.81811725247225,0.004136329972543669
31.76670618104065,14.455269684260351,6.984864131283957,1.05250499382378,0.4802445985577806,52.55667763091785,0.002800180288415484
18.379249102530927,2.279661427906662,3.342581718094027,0.7154570821765219,0.5013888442638387,58.21725220617326,4.749235375585829e-05
90.74941821579941,12.061238743349191,9.16475527635247,1.1396519107112815,0.5491437686262658,95.08084180017403,0.011555865068693372
91.03762514469975,7.571778082106178,7.036590807152506,1.1669705119017542,0.39998359678591533,101.53162995253862,0.00749747208360961
66.97913115459411,12.797394837582065,6.04396567882396,0.7287197794210285,0.49209967581182845,117.94034838491538,0.0026715555036919882
40.51268119438306,1.869098642437744,1.9989052229213295,0.7480974641551383,0.4476690941463347,45.480240905620946,6.61097939200338e-05
41.428861715139476,17.55919931689515,5.023499894257829,0.8539439073953712,0.27465597591907304,104.7998035219224,0.004335513202417189
75.33601109832155,19.49629041437054,5.143224440817336,1.1587845687735714,0.21027585794776327,98.85460533969635,0.014248302496288548
90.73992339573194,19.40867925042814,8.78107248570403,1.113423603199618,0.3138165542707735,31.37945562535979,0.01624596983070785
89.83777818386056,15.24338480311557,5.919833981690096,0.5717975738085128,0.3772134825350477,63.722314121020695,0.0025827572369531058
80.18879912718614,3.471638562482007,4.423604940733687,0.7749115202899913,0.4468423777714625,53.276545706009856,0.0006190303337081836
67.78284815388591,15.407000722651429,9.791202956595933,0.8873598328248402,0.5399837322012822,55.449042435403044,0.005521715487860036
17.572596849554394,1.4671514127172287,1.9964853399368412,0.8521927307860779,0.27849828668246623,123.29468795547008,6.605027882034628e-05
24.54658426851524,1.4203474790509478,4.802935854807501,0.6357041475558248,0.25021991595939086,89.27774134799279,0.00012213360165049363
90.86987696743714,7.148594163841284,1.3782220765426476,1.1011717398177083,0.585391978989731,96.76761577934995,0.0009086647407780346
64.57861536936309,10.28422061768865,7.659137086902373,0.9738585480977862,0.24321782375056286,122.66176373150091,0.008275409489047413
10.827734645496669,15.63774093834807,9.262688969792356,1.0865358623962624,0.39139642804287567,62.72017824576387,0.0017741573986919366
19.132438857942887,13.982612155523599,3.5203359659544047,1.1011349955446303,0.4342254915173207,105.1840168452806,0.0012888023157355112
69.71515921972502,9.472151421158218,8.725075091192089,1.0238490975660177,0.4165497683629753,68.45309633044954,0.005894086599586731
10.455542546159682,6.1989066593516515,3.62996407415708,0.8074474208748021,0.2344128628131773,111.95336718149798,0.00028580799754794297
24.472724627574877,19.945365502996513,9.196931454795237,0.9273827285107972,0.22281076560144775,43.06575413113032,0.004525080864885082
59.38604104299275,9.097444742483486,7.785657132371055,0.6122557842838202,0.2421933709844143,119.76861770642796,0.003420903154383778
72.27056779234239,9.576353462263834,8.244160991572947,0.9715517922324354,0.434235073549045,46.87717084108797,0.004502831832268703
68.67651335523405,4.108852602641715,1.1620590004040905,0.6254772790174965,0.41773795505372846,57.622050698093155,0.00010754721517426021
30.18423785145038,16.101381426248658,9.665293213666233,0.9857647133571097,0.2934963168146977,100.61922341067805,0.006523976086337204
74.09612992127823,14.179962289848284,7.540038928632909,0.660718712527778,0.4551096567382366,64.37551415654067,0.002677389479767385
31.352417874712007,5.194622642986447,3.7427598584751998,0.582285910105154,0.5280270008222597,85.82113767664467,6.132521211876305e-05
39.285972834334096,2.5652398667010115,8.464551983729622,0.6156991431000702,0.21663158393863752,69.45735010694284,0.000576829241876542
77.18422646062217,13.929486739419549,3.5336907857343696,0.5013944946533492,0.3992519774192169,99.23699370897819,0.0007732023349533709
68.46696091424931,13.435713071341569,8.85478455609515,1.0031177324974712,0.4757241648410761,47.833125236861086,0.0063507936214284195
86.43010694447601,6.191931012965977,2.013223513707433,1.0126807343408655,0.30092477082787483,30.8457987236877,0.0010035252072179812
69.18516030703091,19.066407682757795,7.333173797147162,0.8604533449392816,0.32310836211725963,54.99293974730662,0.008056439990370753
61.147774300192445,3.870099943837104,5.866286289804193,0.6129539607387686,0.4454551611957535,72.43086648684303,0.0004010493388124292
18.430729104528325,9.214361219809437,1.8688102317589674,0.5584880362574828,0.5591741173774947,41.802005219267855,-2.7608139941050516e-07
43.09442227534902,18.928702483184377,3.177044454329551,0.5133902765061009,0.5239697681211597,60.47972896563887,-4.413867700972777e-05
33.86821309135529,8.974819021596325,1.111636326495833,0.6160237238756545,0.43325208763983336,64.99830182935685,0.00010187921099290153
31.95906790411752,13.131993005617625,5.218911689180553,1.1235988744882026,0.49208868710289966,30.739184368827353,0.001808490723425321
97.57094992772011,8.554293561293091,3.711387346840003,0.6690757891911772,0.34592898808311945,83.33072481842046,0.0018351639245073976
45.378795220008435,6.210088844624731,6.38521735867983,0.747989929052051,0.45638621123950307,113.43434279712875,0.0011199621033424528
90.2841899659402,19.695575311236738,3.675140269377555,0.5737418391369332,0.3864726364510228,40.17429129530524,0.0017154614282671229
66.80247633975367,8.777346119985818,3.699272003562862,0.6556529133237192,0.2759744545830244,84.7808013401514,0.0015216524346638198
81.53301731874836,17.987884869903553,7.6887387885844305,0.8634571995461435,0.48069530955090284,91.47392049108463,0.008264306062383063
55.23733837946729,5.369137511930638,1.4332855238051811,0.9254268781669568,0.4225858549395288,66.93346804192883,0.00035684672602925654
